user_loc,fr_loc,scaled_sci,Migrants_from_fr
CO,PG,596,..
CO,PH,1220,102
CO,PK,984,43
CO,PL,301,272
CO,PR,8749,590
CO,PS,619,#N/A
CO,PT,2254,121
CO,PY,15418,231
CO,QA,1013,..
CO,RE,352,#N/A
CO,RO,660,236
CO,RS,574,..
CO,RW,685,..
CO,SA,868,74
CO,SB,647,..
CO,SC,706,..
CO,SE,1275,194
CO,SG,455,..
CO,SI,608,30
CO,SK,358,..
CO,SL,2313,..
CO,SN,863,..
CO,SR,4154,..
CO,ST,2112,..
CO,SV,11411,409
CO,SZ,543,#N/A
CO,TD,781,..
CO,TG,1492,..
CO,TH,184,..
CO,TJ,512,..
CO,TL,826,..
CO,TN,2307,..
CO,TO,515,..
CO,TR,517,50
CO,TT,11468,39
CO,TW,192,#N/A
CO,TZ,715,..
CO,UA,358,241
CO,UG,1147,..
CO,US,3977,20140
CO,UY,8620,464
CO,UZ,280,..
CO,VC,1251,..
CO,VN,163,..
CO,VU,257,221
CO,WS,491,..
CO,XK,492,#N/A
CO,YT,396,#N/A
CO,ZA,479,56
CO,ZM,841,..
CO,ZW,355,..
CO,NA,757,..
CR,AE,1520,..
CR,AG,5071,..
CR,AL,864,4
CR,AM,324,7
CR,AO,1799,3
CR,AR,9078,1476
CR,AT,2759,128
CR,AU,1552,67
CR,AW,26312,32
CR,AZ,384,3
CR,BA,547,..
CR,BB,3248,11
CR,BD,552,3
CR,BE,2261,293
CR,BF,817,..
CR,BG,897,71
CR,BH,1057,1
CR,BI,585,..
CR,BJ,2850,1
CR,BN,674,..
CR,BO,8429,371
CR,BR,2714,547
CR,BS,6883,12
CR,BT,439,4
CR,BW,488,..
CR,BY,895,5
CR,BZ,25437,139
CR,CA,5730,1416
CR,CD,797,3
CR,CF,837,5
CR,CG,1237,8
CR,CH,7702,676
CR,CI,1306,3
CR,CL,9420,1749
CR,CM,1179,9
CR,CO,17315,21400
CR,CR,22142284,..
CR,CV,1292,..
CR,CW,23849,..
CR,CY,1229,3
CR,CZ,1159,..
CR,DE,2624,1877
CR,DJ,498,..
CR,DK,2087,63
CR,DO,21939,1104
CR,DZ,1503,12
CR,EC,13323,1279
CR,EE,1363,3
CR,EG,1082,11
CR,ES,13343,2176
CR,ET,416,1
CR,FI,1384,22
CR,FJ,792,1
CR,FR,1686,878
CR,GA,1044,1
CR,GB,1452,522
CR,GD,2911,8
CR,GE,548,12
CR,GF,2707,#N/A
CR,GH,1720,1
CR,GM,3519,..
CR,GN,979,..
CR,GP,2545,#N/A
CR,GQ,4046,..
CR,GR,1151,33
CR,GT,33678,2676
CR,GU,1201,5
CR,GW,3168,..
CR,GY,2972,28
CR,HK,759,3305
CR,HN,57148,3947
CR,HR,1037,24
CR,HT,3534,71
CR,HU,960,74
CR,ID,685,17
CR,IE,2790,29
CR,IM,4407,..
CR,IN,337,54
CR,IS,5439,1
CR,IT,3081,2145
CR,JE,2292,#N/A
CR,JM,7360,218
CR,JO,786,11
CR,JP,700,284
CR,KE,970,8
CR,KG,208,..
CR,KH,330,3
CR,KI,639,..
CR,KM,384,..
CR,KR,576,254
CR,KW,1069,..
CR,KY,59386,8
CR,KZ,255,5
CR,LA,247,4
CR,LB,1437,88
CR,LC,3339,1
CR,LK,1649,1
CR,LR,2181,..
CR,LS,399,..
CR,LT,781,9
CR,LU,3459,15
CR,LV,898,1
CR,LY,461,11
CR,MA,2933,4
CR,MD,359,4
CR,ME,1092,..
CR,MG,1357,3
CR,MK,1017,26
CR,ML,869,..
CR,MM,162,12
CR,MN,311,15
CR,MO,1907,1
CR,MQ,1702,#N/A
CR,MR,699,..
CR,MT,3430,..
CR,MU,1172,..
CR,MV,1380,1
CR,MW,664,..
CR,MX,11386,3118
CR,MY,529,4
CR,MZ,1243,4
CR,NC,854,..
CR,NE,748,..
CR,NG,1056,3
CR,NI,1031771,294018
CR,NL,2952,589
CR,NO,2185,76
CR,NP,339,8
CR,NZ,1601,17
CR,OM,966,3
CR,PA,150497,11493
CR,PE,10213,3806
CR,PF,1324,..
CR,PG,664,..
CR,PH,1323,139
CR,PK,992,9
CR,PL,590,303
CR,PR,14441,358
CR,PS,739,#N/A
CR,PT,2744,78
CR,PY,14989,83
CR,QA,2095,3
CR,RE,743,#N/A
CR,RO,1010,99
CR,RS,1070,..
CR,RW,920,1
CR,SA,834,13
CR,SB,707,..
CR,SC,1486,..
CR,SE,2307,137
CR,SG,911,8
CR,SI,1132,..
CR,SK,731,22
CR,SL,2489,..
CR,SN,998,1
CR,SR,2715,20
CR,ST,1821,..
CR,SV,54647,13984
CR,SZ,552,#N/A
CR,TD,619,..
CR,TG,1542,..
CR,TH,266,7
CR,TJ,557,..
CR,TL,930,..
CR,TN,2141,4
CR,TO,634,..
CR,TR,550,8
CR,TT,4322,34
CR,TW,484,#N/A
CR,TZ,735,4
CR,UA,528,155
CR,UG,1435,9
CR,US,8992,12750
CR,UY,9498,314
CR,UZ,302,1
CR,VC,3692,1
CR,VN,199,1
CR,VU,338,..
CR,WS,493,..
CR,XK,726,#N/A
CR,YT,360,#N/A
CR,ZA,501,57
CR,ZM,941,..
CR,ZW,585,1
CR,NA,983,..
CV,AE,1677,..
CV,AG,9655,..
CV,AL,807,..
CV,AM,275,..
CV,AO,336104,379
CV,AR,1342,4
CV,AT,4870,..
CV,AU,910,..
CV,AW,2781,..
CV,AZ,429,..
CV,BA,386,..
CV,BB,3930,..
CV,BD,540,..
CV,BE,28739,10
CV,BF,5529,..
CV,BG,1057,..
CV,BH,976,..
CV,BI,2754,..
CV,BJ,8504,..
CV,BN,1982,..
CV,BO,4988,..
CV,BR,18120,293
CV,BS,6468,..
CV,BT,313,..
CV,BW,76753,..
CV,BY,635,..
CV,BZ,2936,..
CV,CA,1512,..
CV,CD,5768,..
CV,CF,6677,..
CV,CG,13689,..
CV,CH,107200,13
CV,CI,10366,7
CV,CL,839,..
CV,CM,6814,..
CV,CO,1270,..
CV,CR,1292,..
CV,CV,379537767,..
CV,CW,12172,..
CV,CY,3758,..
CV,CZ,2368,..
CV,DE,5575,68
CV,DJ,4656,..
CV,DK,4003,..
CV,DO,4513,..
CV,DZ,1378,..
CV,EC,1870,..
CV,EE,579,..
CV,EG,839,..
CV,ES,31302,146
CV,ET,1050,..
CV,FI,4794,..
CV,FJ,863,..
CV,FR,135619,205
CV,GA,20449,8
CV,GB,16098,53
CV,GD,5699,..
CV,GE,455,..
CV,GF,32009,#N/A
CV,GH,7520,43
CV,GM,96632,5
CV,GN,51469,423
CV,GP,12590,#N/A
CV,GQ,65091,..
CV,GR,1465,..
CV,GT,857,..
CV,GU,3004,..
CV,GW,3902671,5139
CV,GY,6681,..
CV,HK,417,..
CV,HN,1533,..
CV,HR,804,..
CV,HT,10473,..
CV,HU,1720,..
CV,ID,797,..
CV,IE,3406,..
CV,IM,1575,..
CV,IN,285,..
CV,IS,47710,..
CV,IT,37682,417
CV,JE,18743,#N/A
CV,JM,6822,..
CV,JO,470,..
CV,JP,351,1
CV,KE,6525,..
CV,KG,391,..
CV,KH,248,..
CV,KI,4202,..
CV,KM,4492,..
CV,KR,294,..
CV,KW,870,..
CV,KY,2226,..
CV,KZ,221,..
CV,LA,178,..
CV,LB,2923,..
CV,LC,5286,..
CV,LK,840,..
CV,LR,23211,..
CV,LS,4021,..
CV,LT,751,..
CV,LU,3072547,4
CV,LV,576,..
CV,LY,1059,..
CV,MA,5061,..
CV,MD,364,..
CV,ME,803,..
CV,MG,4498,..
CV,MK,1238,..
CV,ML,10245,7
CV,MM,93,..
CV,MN,280,..
CV,MO,59622,..
CV,MQ,6854,#N/A
CV,MR,12720,..
CV,MT,6687,..
CV,MU,2328,..
CV,MV,4226,..
CV,MW,2329,..
CV,MX,743,3
CV,MY,347,..
CV,MZ,55259,26
CV,NC,1175,..
CV,NE,6440,..
CV,NG,5616,686
CV,NI,1856,..
CV,NL,105752,37
CV,NO,9928,..
CV,NP,317,..
CV,NZ,682,..
CV,OM,816,..
CV,PA,2528,..
CV,PE,1079,3
CV,PF,2814,..
CV,PG,1928,..
CV,PH,752,..
CV,PK,669,..
CV,PL,654,..
CV,PR,1427,..
CV,PS,349,#N/A
CV,PT,2219184,1187
CV,PY,2852,..
CV,QA,2318,..
CV,RE,1667,#N/A
CV,RO,965,..
CV,RS,1716,..
CV,RW,3080,..
CV,SA,860,..
CV,SB,2076,..
CV,SC,9544,..
CV,SE,11154,..
CV,SG,553,..
CV,SI,3143,..
CV,SK,2819,..
CV,SL,44075,15
CV,SN,170092,1514
CV,SR,4483,..
CV,ST,13342830,1754
CV,SV,987,..
CV,SZ,6516,#N/A
CV,TD,4701,..
CV,TG,15596,..
CV,TH,139,..
CV,TJ,435,..
CV,TL,82427,8
CV,TN,1591,..
CV,TO,21682,..
CV,TR,639,..
CV,TT,2936,..
CV,TW,110,#N/A
CV,TZ,3958,..
CV,UA,356,22
CV,UG,6050,..
CV,US,37374,359
CV,UY,1301,..
CV,UZ,257,..
CV,VC,6113,..
CV,VN,175,..
CV,VU,1010,..
CV,WS,2396,..
CV,XK,595,#N/A
CV,YT,8331,#N/A
CV,ZA,3304,..
CV,ZM,5618,..
CV,ZW,2992,..
CV,NA,42842,..
CW,AE,3293,..
CW,AG,295975,55
CW,AL,783,..
CW,AM,470,..
CW,AO,2418,..
CW,AR,3962,21
CW,AT,3551,..
CW,AU,3170,..
CW,AW,20776860,1743
CW,AZ,476,..
CW,BA,876,..
CW,BB,104258,194
CW,BD,371,..
CW,BE,27847,92
CW,BF,920,..
CW,BG,1437,..
CW,BH,2007,..
CW,BI,809,..
CW,BJ,3458,..
CW,BN,2088,..
CW,BO,1737,..
CW,BR,1812,..
CW,BS,79819,82
CW,BT,251,..
CW,BW,1501,..
CW,BY,883,..
CW,BZ,22945,..
CW,CA,7991,91
CW,CD,1770,..
CW,CF,1177,..
CW,CG,2829,..
CW,CH,8463,..
CW,CI,1659,..
CW,CL,16693,..
CW,CM,1924,..
CW,CO,59367,4897
CW,CR,23849,..
CW,CV,12172,..
CW,CW,332976040,..
CW,CY,3462,..
CW,CZ,1053,..
CW,DE,4231,126
CW,DJ,784,..
CW,DK,2458,..
CW,DO,235880,5834
CW,DZ,624,..
CW,EC,17498,..
CW,EE,2095,..
CW,EG,546,..
CW,ES,12477,20
CW,ET,553,..
CW,FI,1672,..
CW,FJ,6720,..
CW,FR,2929,..
CW,GA,2440,..
CW,GB,5535,24
CW,GD,102397,2
CW,GE,651,..
CW,GF,226599,#N/A
CW,GH,3631,..
CW,GM,11256,..
CW,GN,1424,..
CW,GP,301853,#N/A
CW,GQ,6450,..
CW,GR,2174,..
CW,GT,1814,..
CW,GU,4462,..
CW,GW,1575,..
CW,GY,195913,467
CW,HK,2370,113
CW,HN,3298,..
CW,HR,1768,..
CW,HT,130798,2009
CW,HU,1780,..
CW,ID,434,185
CW,IE,5226,..
CW,IM,2988,..
CW,IN,707,650
CW,IS,4597,..
CW,IT,3376,23
CW,JE,16827,#N/A
CW,JM,401326,1327
CW,JO,865,..
CW,JP,630,132
CW,KE,1529,..
CW,KG,227,..
CW,KH,198,..
CW,KI,16685,..
CW,KM,1935,..
CW,KR,393,..
CW,KW,1323,..
CW,KY,215125,..
CW,KZ,417,..
CW,LA,91,..
CW,LB,13137,257
CW,LC,198641,..
CW,LK,723,..
CW,LR,8329,..
CW,LS,647,..
CW,LT,1427,..
CW,LU,23098,..
CW,LV,1661,..
CW,LY,341,..
CW,MA,1453,..
CW,MD,477,..
CW,ME,1335,..
CW,MG,1352,..
CW,MK,1253,..
CW,ML,1348,..
CW,MM,71,..
CW,MN,269,..
CW,MO,2459,..
CW,MQ,82342,#N/A
CW,MR,941,..
CW,MT,15855,..
CW,MU,5194,..
CW,MV,1774,..
CW,MW,789,..
CW,MX,2148,13
CW,MY,614,..
CW,MZ,1198,..
CW,NC,836,..
CW,NE,1299,..
CW,NG,2070,..
CW,NI,3840,..
CW,NL,1402196,9702
CW,NO,3663,..
CW,NP,333,..
CW,NZ,2376,..
CW,OM,1237,..
CW,PA,42022,..
CW,PE,10859,107
CW,PF,1743,..
CW,PG,3503,..
CW,PH,1324,..
CW,PK,717,..
CW,PL,1150,..
CW,PR,26685,15
CW,PS,1219,#N/A
CW,PT,10908,938
CW,PY,3697,..
CW,QA,2382,..
CW,RE,2687,#N/A
CW,RO,1078,..
CW,RS,1211,..
CW,RW,898,..
CW,SA,1049,..
CW,SB,1165,..
CW,SC,4750,..
CW,SE,2921,..
CW,SG,2635,..
CW,SI,2204,..
CW,SK,844,..
CW,SL,4199,..
CW,SN,2194,..
CW,SR,1327888,1910
CW,ST,1575,..
CW,SV,2526,..
CW,SZ,1191,#N/A
CW,TD,644,..
CW,TG,2122,..
CW,TH,282,..
CW,TJ,276,..
CW,TL,414,..
CW,TN,1095,..
CW,TO,2456,..
CW,TR,703,..
CW,TT,100541,98
CW,TW,404,#N/A
CW,TZ,1126,..
CW,UA,701,..
CW,UG,2406,..
CW,US,10084,336
CW,UY,3975,..
CW,UZ,236,..
CW,VC,185673,297
CW,VN,173,..
CW,VU,805,..
CW,WS,1200,..
CW,XK,776,#N/A
CW,YT,2450,#N/A
CW,ZA,1151,..
CW,ZM,2072,..
CW,ZW,1492,..
CW,NA,3129,..
CY,AE,33118,162
CY,AG,7354,..
CY,AL,16998,296
CY,AM,14713,1256
CY,AO,3010,..
CY,AR,1848,88
CY,AT,17615,378
CY,AU,19319,3187
CY,AW,2765,..
CY,AZ,13429,37
CY,BA,6037,72
CY,BB,3253,..
CY,BD,15880,695
CY,BE,13406,279
CY,BF,1930,..
CY,BG,173694,6585
CY,BH,26495,115
CY,BI,11455,4
CY,BJ,4773,9
CY,BN,8374,4
CY,BO,473,11
CY,BR,823,62
CY,BS,4748,..
CY,BT,1885,..
CY,BW,12995,9
CY,BY,24240,362
CY,BZ,2598,..
CY,CA,9168,1610
CY,CD,47509,731
CY,CF,9875,15
CY,CG,21742,..
CY,CH,18448,403
CY,CI,6575,..
CY,CL,969,50
CY,CM,92449,61
CY,CO,947,133
CY,CR,1229,4
CY,CV,3758,..
CY,CW,3462,..
CY,CY,66346316,..
CY,CZ,11019,721
CY,DE,20577,2779
CY,DJ,9613,4
CY,DK,10813,180
CY,DO,1556,11
CY,DZ,1209,37
CY,EC,604,9
CY,EE,19094,29
CY,EG,8073,5547
CY,ES,7860,167
CY,ET,3738,85
CY,FI,10627,528
CY,FJ,7864,4
CY,FR,5804,980
CY,GA,7519,..
CY,GB,69034,39497
CY,GD,8331,..
CY,GE,60812,16353
CY,GF,1642,#N/A
CY,GH,9065,88
CY,GM,52611,..
CY,GN,46768,..
CY,GP,1708,#N/A
CY,GQ,23630,..
CY,GR,820712,25366
CY,GT,409,..
CY,GU,3887,..
CY,GW,2692,..
CY,GY,1673,..
CY,HK,6812,..
CY,HN,642,4
CY,HR,7291,88
CY,HT,1148,4
CY,HU,13719,368
CY,ID,779,185
CY,IE,16231,829
CY,IM,28789,..
CY,IN,3402,2941
CY,IS,13083,34
CY,IT,10606,514
CY,JE,30978,#N/A
CY,JM,3297,15
CY,JO,27671,471
CY,JP,2356,88
CY,KE,6817,88
CY,KG,13405,25
CY,KH,739,..
CY,KI,670,..
CY,KM,3500,..
CY,KR,2396,9
CY,KW,19085,248
CY,KY,16221,..
CY,KZ,8013,252
CY,LA,636,4
CY,LB,50319,2945
CY,LC,6763,..
CY,LK,38680,10566
CY,LR,9894,..
CY,LS,1899,..
CY,LT,28493,98
CY,LU,36336,11
CY,LV,37268,175
CY,LY,9870,244
CY,MA,2791,67
CY,MD,58390,1005
CY,ME,26713,..
CY,MG,1188,9
CY,MK,16271,20
CY,ML,4189,..
CY,MM,299,47
CY,MN,2071,..
CY,MO,12438,..
CY,MQ,1518,#N/A
CY,MR,1654,..
CY,MT,67977,34
CY,MU,5542,11
CY,MV,17136,..
CY,MW,3721,9
CY,MX,597,67
CY,MY,4927,47
CY,MZ,1777,11
CY,NC,1401,..
CY,NE,2615,9
CY,NG,31889,326
CY,NI,587,11
CY,NL,15980,514
CY,NO,12010,213
CY,NP,65697,61
CY,NZ,6548,98
CY,OM,18760,67
CY,PA,1270,20
CY,PE,539,34
CY,PF,1508,..
CY,PG,1295,..
CY,PH,9665,7709
CY,PK,17978,555
CY,PL,6895,756
CY,PR,1234,4
CY,PS,23841,#N/A
CY,PT,11154,67
CY,PY,1656,9
CY,QA,32873,11
CY,RE,1127,#N/A
CY,RO,77863,5785
CY,RS,19815,2709
CY,RW,16862,..
CY,SA,14807,248
CY,SB,766,..
CY,SC,26461,9
CY,SE,16804,975
CY,SG,8155,34
CY,SI,12213,15
CY,SK,19105,144
CY,SL,63583,4
CY,SN,5056,9
CY,SR,4532,4
CY,ST,1033,..
CY,SV,450,11
CY,SZ,47630,#N/A
CY,TD,5879,..
CY,TG,9701,..
CY,TH,976,279
CY,TJ,6639,9
CY,TL,604,..
CY,TN,3051,37
CY,TO,1297,..
CY,TR,101889,654
CY,TT,3557,15
CY,TW,1654,#N/A
CY,TZ,3065,154
CY,UA,15264,3504
CY,UG,9486,20
CY,US,4090,3401
CY,UY,1977,4
CY,UZ,5530,77
CY,VC,20263,..
CY,VN,3941,67
CY,VU,953,..
CY,WS,786,..
CY,XK,5509,#N/A
CY,YT,1229,#N/A
CY,ZA,5831,5313
CY,ZM,11757,144
CY,ZW,131221,326
CY,NA,13841,4
CZ,AE,2040,35
CZ,AG,741,..
CZ,AL,3813,286
CZ,AM,4610,2228
CZ,AO,449,195
CZ,AR,638,111
CZ,AT,24707,2405
CZ,AU,3381,438
CZ,AW,1606,..
CZ,AZ,3010,745
CZ,BA,8668,2798
CZ,BB,809,1
CZ,BD,294,127
CZ,BE,6266,468
CZ,BF,245,12
CZ,BG,26301,6709
CZ,BH,1044,16
CZ,BI,226,4
CZ,BJ,607,43
CZ,BN,573,..
CZ,BO,360,75
CZ,BR,451,329
CZ,BS,726,..
CZ,BT,482,3
CZ,BW,775,81
CZ,BY,9248,4187
CZ,BZ,664,..
CZ,CA,3077,590
CZ,CD,287,59
CZ,CF,438,..
CZ,CG,516,54
CZ,CH,16176,486
CZ,CI,387,80
CZ,CL,634,92
CZ,CM,507,88
CZ,CO,429,165
CZ,CR,1159,30
CZ,CV,2368,11
CZ,CW,1053,..
CZ,CY,11019,86
CZ,CZ,4778409,..
CZ,DE,11437,12129
CZ,DJ,285,3
CZ,DK,6346,288
CZ,DO,570,34
CZ,DZ,1056,676
CZ,EC,402,83
CZ,EE,7859,139
CZ,EG,647,519
CZ,ES,3959,546
CZ,ET,349,78
CZ,FI,6045,238
CZ,FJ,274,3
CZ,FR,3263,2186
CZ,GA,367,2
CZ,GB,9877,4206
CZ,GD,1008,1
CZ,GE,6025,1073
CZ,GF,604,#N/A
CZ,GH,1326,123
CZ,GM,1818,11
CZ,GN,564,76
CZ,GP,884,#N/A
CZ,GQ,407,..
CZ,GR,7135,529
CZ,GT,238,32
CZ,GU,568,..
CZ,GW,646,20
CZ,GY,311,7
CZ,HK,993,..
CZ,HN,315,10
CZ,HR,12010,1516
CZ,HT,236,4
CZ,HU,11648,845
CZ,ID,277,129
CZ,IE,11866,510
CZ,IM,6920,..
CZ,IN,231,1010
CZ,IS,22083,29
CZ,IT,5485,2505
CZ,JE,6149,#N/A
CZ,JM,676,11
CZ,JO,663,161
CZ,JP,1065,1477
CZ,KE,477,84
CZ,KG,2849,783
CZ,KH,238,20
CZ,KI,147,1
CZ,KM,168,1
CZ,KR,1039,1112
CZ,KW,735,93
CZ,KY,3929,..
CZ,KZ,2172,5078
CZ,LA,289,29
CZ,LB,1287,349
CZ,LC,554,3
CZ,LK,667,105
CZ,LR,551,9
CZ,LS,93,2
CZ,LT,5184,506
CZ,LU,11947,17
CZ,LV,7942,247
CZ,LY,533,159
CZ,MA,1215,266
CZ,MD,36223,10740
CZ,ME,11207,34
CZ,MG,329,29
CZ,MK,23007,2121
CZ,ML,360,30
CZ,MM,107,61
CZ,MN,23666,5716
CZ,MO,1196,..
CZ,MQ,1008,#N/A
CZ,MR,201,4
CZ,MT,16142,17
CZ,MU,1525,29
CZ,MV,3710,3
CZ,MW,160,..
CZ,MX,450,262
CZ,MY,516,365
CZ,MZ,274,5
CZ,NC,1276,..
CZ,NE,222,6
CZ,NG,434,537
CZ,NI,308,11
CZ,NL,7295,2477
CZ,NO,6385,122
CZ,NP,1159,114
CZ,NZ,7500,123
CZ,OM,796,..
CZ,PA,715,26
CZ,PE,373,182
CZ,PF,911,..
CZ,PG,297,3
CZ,PH,600,350
CZ,PK,362,413
CZ,PL,9947,20531
CZ,PR,539,..
CZ,PS,779,#N/A
CZ,PT,4641,140
CZ,PY,397,33
CZ,QA,1261,6
CZ,RE,801,#N/A
CZ,RO,10457,4250
CZ,RS,16534,848
CZ,RW,493,5
CZ,SA,516,66
CZ,SB,182,..
CZ,SC,4437,..
CZ,SE,5290,377
CZ,SG,1497,33
CZ,SI,14363,241
CZ,SK,378396,76649
CZ,SL,682,11
CZ,SN,441,55
CZ,SR,807,7
CZ,ST,1116,2
CZ,SV,280,11
CZ,SZ,264,#N/A
CZ,TD,428,7
CZ,TG,475,13
CZ,TH,430,564
CZ,TJ,2320,319
CZ,TL,210,..
CZ,TN,2876,603
CZ,TO,910,..
CZ,TR,1077,1004
CZ,TT,661,4
CZ,TW,850,#N/A
CZ,TZ,351,21
CZ,UA,44589,136287
CZ,UG,635,24
CZ,US,1621,3643
CZ,UY,764,19
CZ,UZ,2345,2410
CZ,VC,819,1
CZ,VN,3473,58039
CZ,VU,451,1
CZ,WS,306,..
CZ,XK,7412,#N/A
CZ,YT,234,#N/A
CZ,ZA,377,305
CZ,ZM,541,55
CZ,ZW,887,39
CZ,NA,1130,22
DE,AE,5754,..
DE,AG,2988,..
DE,AL,38512,18102
DE,AM,7998,12651
DE,AO,1693,..
DE,AR,1648,18599
DE,AT,111647,258452
DE,AU,7442,13938
DE,AW,3820,..
DE,AZ,5812,19244
DE,BA,108540,200510
DE,BB,2854,..
DE,BD,798,7601
DE,BE,16091,35064
DE,BF,2229,1549
DE,BG,62536,105686
DE,BH,3122,..
DE,BI,1129,702
DE,BJ,2839,2148
DE,BN,1077,..
DE,BO,1141,5380
DE,BR,1491,64108
DE,BS,1941,..
DE,BT,908,..
DE,BW,1151,..
DE,BY,6021,25617
DE,BZ,1214,..
DE,CA,5622,19760
DE,CD,1470,8755
DE,CF,2153,..
DE,CG,2257,4217
DE,CH,77934,84578
DE,CI,2724,4049
DE,CL,2132,15994
DE,CM,9480,19963
DE,CO,1485,22190
DE,CR,2624,1897
DE,CV,5575,..
DE,CW,4231,..
DE,CY,20577,1858
DE,CZ,11437,545361
DE,DE,869143,..
DE,DJ,9005,..
DE,DK,16992,26059
DE,DO,3061,11127
DE,DZ,1337,23349
DE,EC,1475,8514
DE,EE,9545,11763
DE,EG,2280,23428
DE,ES,10022,100899
DE,ET,8311,20878
DE,FI,9754,16344
DE,FJ,947,..
DE,FR,8483,146297
DE,GA,2930,523
DE,GB,10415,103700
DE,GD,3105,..
DE,GE,12195,22960
DE,GF,1851,#N/A
DE,GH,8058,30243
DE,GM,38864,4433
DE,GN,17761,4244
DE,GP,2160,#N/A
DE,GQ,4449,..
DE,GR,42993,215784
DE,GT,637,2099
DE,GU,3994,..
DE,GW,10289,..
DE,GY,802,..
DE,HK,2511,..
DE,HN,890,1444
DE,HR,76354,210184
DE,HT,696,1586
DE,HU,36547,173338
DE,ID,589,19704
DE,IE,13106,11411
DE,IM,6857,..
DE,IN,674,68521
DE,IS,23974,1808
DE,IT,19311,415875
DE,JE,8066,#N/A
DE,JM,3041,2288
DE,JO,5968,12704
DE,JP,1888,33191
DE,KE,3378,15084
DE,KG,2305,83954
DE,KH,475,2703
DE,KI,653,..
DE,KM,413,..
DE,KR,1898,29259
DE,KW,2949,..
DE,KY,5816,..
DE,KZ,1960,1020277
DE,LA,685,3606
DE,LB,22880,79801
DE,LC,2614,..
DE,LK,2719,46872
DE,LR,5420,1975
DE,LS,333,..
DE,LT,17412,50003
DE,LU,88350,21010
DE,LV,20273,30814
DE,LY,3170,4484
DE,MA,3339,114938
DE,MD,41914,23273
DE,ME,52427,24
DE,MG,3389,1597
DE,MK,105192,..
DE,ML,2156,1454
DE,MM,200,2282
DE,MN,3565,..
DE,MO,1788,..
DE,MQ,1966,#N/A
DE,MR,2086,..
DE,MT,22026,753
DE,MU,3643,..
DE,MV,3252,..
DE,MW,674,..
DE,MX,953,18329
DE,MY,996,6159
DE,MZ,1208,..
DE,NC,1577,..
DE,NE,2618,946
DE,NG,2864,26712
DE,NI,1059,1524
DE,NL,24032,139761
DE,NO,13605,8867
DE,NP,1332,3936
DE,NZ,8154,3251
DE,OM,2221,..
DE,PA,1598,735
DE,PE,1181,18630
DE,PF,1573,..
DE,PG,538,..
DE,PH,1210,56439
DE,PK,2066,50342
DE,PL,32094,1936653
DE,PR,1692,..
DE,PS,5384,#N/A
DE,PT,15394,98796
DE,PY,2084,5105
DE,QA,4328,..
DE,RE,1732,#N/A
DE,RO,76987,592182
DE,RS,55912,107032
DE,RW,2126,1237
DE,SA,2941,3757
DE,SB,509,..
DE,SC,6506,..
DE,SE,18428,20057
DE,SG,3894,2862
DE,SI,30803,39871
DE,SK,13915,42999
DE,SL,11285,3266
DE,SN,3859,4181
DE,SR,1166,..
DE,ST,1974,..
DE,SV,804,1335
DE,SZ,796,#N/A
DE,TD,2099,317
DE,TG,8302,14298
DE,TH,1550,76258
DE,TJ,5002,29081
DE,TL,422,..
DE,TN,9535,41471
DE,TO,1188,..
DE,TR,16693,1661588
DE,TT,1906,920
DE,TW,1302,#N/A
DE,TZ,1327,..
DE,UA,6089,262027
DE,UG,3953,2600
DE,US,4007,138039
DE,UY,2110,3422
DE,UZ,1732,42412
DE,VC,1603,..
DE,VN,1823,113338
DE,VU,531,..
DE,WS,814,..
DE,XK,116917,#N/A
DE,YT,656,#N/A
DE,ZA,1237,18428
DE,ZM,1110,1009
DE,ZW,3421,..
DE,NA,6008,..
DJ,AE,22291,..
DJ,AG,2835,..
DJ,AL,622,..
DJ,AM,267,..
DJ,AO,5749,..
DJ,AR,342,..
DJ,AT,7490,..
DJ,AU,1926,..
DJ,AW,624,..
DJ,AZ,1011,..
DJ,BA,1012,..
DJ,BB,1023,..
DJ,BD,2698,..
DJ,BE,29517,..
DJ,BF,24380,..
DJ,BG,408,..
DJ,BH,17500,..
DJ,BI,23475,..
DJ,BJ,30049,..
DJ,BN,1094,..
DJ,BO,550,..
DJ,BR,630,..
DJ,BS,1782,..
DJ,BT,1019,..
DJ,BW,5071,..
DJ,BY,704,..
DJ,BZ,2154,..
DJ,CA,19482,..
DJ,CD,14292,..
DJ,CF,93196,..
DJ,CG,33668,..
DJ,CH,12088,..
DJ,CI,17424,..
DJ,CL,294,..
DJ,CM,33248,..
DJ,CO,584,..
DJ,CR,498,..
DJ,CV,4656,..
DJ,CW,784,..
DJ,CY,9613,..
DJ,CZ,285,..
DJ,DE,9005,..
DJ,DJ,159911052,..
DJ,DK,3528,..
DJ,DO,1951,..
DJ,DZ,6591,..
DJ,EC,622,..
DJ,EE,215,..
DJ,EG,14492,..
DJ,ES,681,..
DJ,ET,559629,12732
DJ,FI,8882,..
DJ,FJ,1003,..
DJ,FR,20297,..
DJ,GA,26436,..
DJ,GB,5802,..
DJ,GD,2904,..
DJ,GE,594,..
DJ,GF,15402,#N/A
DJ,GH,6630,..
DJ,GM,9074,..
DJ,GN,50785,..
DJ,GP,6144,#N/A
DJ,GQ,16341,..
DJ,GR,10820,..
DJ,GT,416,..
DJ,GU,6374,..
DJ,GW,7769,..
DJ,GY,2836,..
DJ,HK,431,..
DJ,HN,823,..
