user_loc,fr_loc,scaled_sci,sci_ranked,migrants_from_fr,gdp_diff,population_diff,population_diff_ranked,literacy_dif,internet_diff,hci_diff,distance,trade,trade_ranked
NI,PK,1683,16496,N/A,538.241361,210019816,1239,N/A,10.75789415,0.108077437,14479.7226,N/A,N/A
NI,PL,241,32672,N/A,13440.09725,31425372,9949,N/A,48.12232594,0.252841175,10085.71807,2.513,4415
NI,PR,8449,7032,59,29601.34644,3351808,24631,N/A,40.87773313,N/A,2273.541616,N/A,N/A
NI,PS,851,22662,N/A,1178.319616,1860196,26983,N/A,37.33695999,0.064347982,N/A,N/A,N/A
NI,PT,1189,19534,N/A,21441.02483,3723915,24197,N/A,45.92817394,0.276059151,8062.517232,N/A,N/A
NI,PY,28038,3316,N/A,3785.128588,499134,29599,N/A,33.21271621,0.020124972,5184.284345,N/A,N/A
NI,QA,1555,17174,N/A,66773.23741,3713435,24215,N/A,69.52580916,0.127444506,13841.14995,N/A,N/A
NI,RE,361,30354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NI,RO,756,23892,N/A,10388.04946,12811042,15823,N/A,35.88424217,0.087029099,N/A,N/A,N/A
NI,RS,486,28042,N/A,5225.644958,399473,29879,N/A,42.46779552,0.252104461,N/A,N/A,N/A
NI,RW,962,21492,N/A,1237.928887,6081448,21237,N/A,6.09540739,0.130468994,12917.7696,N/A,N/A
NI,SA,1333,18502,N/A,21318.41643,27723026,10847,N/A,66.3125596,0.073372006,13487.11535,N/A,N/A
NI,SB,857,22568,N/A,117.143672,5875679,21447,N/A,15.93881095,0.076521307,12789.48686,N/A,N/A
NI,SC,2498,13458,N/A,14370.27785,6447877,20823,N/A,30.90677123,0.123176157,15732.6543,N/A,N/A
NI,SE,3510,11208,33,52568.51336,3739951,24183,N/A,65.14322696,0.295128942,9647.904756,6.219,3588
NI,SG,369,30204,N/A,64168.23237,841933,28819,N/A,56.58922788,0.379702628,18151.9793,N/A,N/A
NI,SI,487,28012,N/A,24033.99507,4457556,23245,N/A,51.02238635,0.28130728,9855.672251,N/A,N/A
NI,SK,371,30178,N/A,17407.56918,1091429,28347,N/A,53.76262751,0.172669113,9980.070005,N/A,N/A
NI,SL,3720,10882,N/A,1486.555844,1267713,27995,N/A,14.62610958,0.154094815,7976.312157,N/A,N/A
NI,SN,1176,19650,192,554.956022,9750862,17713,N/A,1.78008366,0.086317688,7425.287748,N/A,N/A
NI,SR,2961,12274,N/A,3983.176038,5964130,21365,N/A,21.08213396,N/A,3478.957496,N/A,N/A
NI,ST,3719,10886,N/A,19.41005,6330446,20971,N/A,2.06818919,N/A,10330.85266,N/A,N/A
NI,SV,94322,1456,2498,2047.112421,91949,30791,N/A,5.95768889,0.03760469,356.2233727,N/A,N/A
NI,SZ,892,22200,N/A,2125.427082,5397372,21929,N/A,2.43695999,0.137840122,13319.27876,N/A,N/A
NI,TD,1132,20028,N/A,1294.397147,9401374,18093,N/A,21.36304189,0.208352029,10920.6895,N/A,N/A
NI,TG,2056,14838,N/A,1341.59139,1536864,27541,N/A,15.50281504,0.086588264,9609.873672,N/A,N/A
NI,TH,190,33444,N/A,5274.928588,63080080,5391,N/A,25.02888933,0.109480381,17046.35922,N/A,N/A
NI,TJ,670,24994,N/A,1193.925498,2775516,25415,N/A,5.90304001,0.034745276,13811.39172,N/A,N/A
NI,TL,1296,18764,N/A,783.444346,5252383,22103,N/A,0.37030828,0.054329127,N/A,N/A,N/A
NI,TN,2598,13210,N/A,1418.242061,5149217,22245,N/A,27.63711505,0.002228498,9772.751235,N/A,N/A
NI,TO,813,23098,N/A,2343.468533,6441008,20833,N/A,13.38568763,0.010653138,10381.45568,N/A,N/A
NI,TR,505,27714,N/A,7349.629327,76884113,4593,N/A,36.82157767,0.117928863,11141.24629,N/A,N/A
NI,TT,2938,12342,N/A,15109.36606,5150529,22241,N/A,49.46301292,0.094945788,2705.732059,N/A,N/A
NI,TW,419,29284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14896.53899,N/A,N/A
NI,TZ,1140,19972,N/A,959.552413,51459961,6561,N/A,11.86304058,0.121119946,14029.03243,N/A,N/A
NI,UA,332,30904,79,1076.270374,37839653,8617,N/A,31.02643944,0.134997487,10769.82554,N/A,N/A
NI,UG,1703,16380,N/A,1253.449268,37724092,8641,N/A,4.1565091,0.125255227,13132.53223,N/A,N/A
NI,US,9545,6584,3686,60819.47321,321694021,517,N/A,59.41184916,0.206302226,3404.82009,N/A,N/A
NI,UY,6585,8042,38,15257.42308,3083768,24975,N/A,42.45931439,0.094986737,6116.826737,N/A,N/A
NI,UZ,315,31254,N/A,491.464164,27035148,11001,N/A,20.83695884,N/A,13570.94586,N/A,N/A
NI,VC,4949,9418,N/A,5340.853934,6434913,20839,N/A,N/A,0.02848357,2721.270604,N/A,N/A
NI,VN,239,32712,N/A,546.049922,89916604,3827,N/A,30.27695999,0.179858327,16100.06937,N/A,N/A
NI,VU,315,31254,N/A,1075.155128,6245620,21065,N/A,2.14325217,0.062630624,12023.68661,N/A,N/A
NI,WS,899,22128,N/A,2162.861004,6348405,20939,N/A,5.74789931,0.015013218,11595.10493,N/A,N/A
NI,XK,538,27110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NI,YT,643,25400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NI,ZA,672,24970,N/A,4353.481168,52012768,6469,N/A,28.30435446,0.084831685,13028.18077,N/A,N/A
NI,ZM,1399,18110,N/A,464.212546,11315528,16571,N/A,0.01046091,0.116205454,12964.86549,N/A,N/A
NI,ZW,487,28012,N/A,336.806451,8099966,19235,N/A,0.80755232,0.046139449,13283.44329,N/A,N/A
NI,NA,906,22086,N/A,3474.881808,4050972,23793,N/A,8.97436646,0.062302947,11880.01347,N/A,N/A
NL,AE,5357,9032,1213,9208.73986,7562321,19675,N/A,1.62264363,0.127037346,5165.97224,335.528,718
NL,AG,7893,7284,35,36321.1154,17235732,13907,N/A,N/A,0.224821627,6934.739112,N/A,N/A
NL,AL,5383,9002,1643,47763.71603,14478659,15203,N/A,21.35023841,0.174372315,1663.256342,5.322,3739
NL,AM,6312,8234,928,48827.60593,14375119,15261,N/A,28.45239458,0.221312642,3279.103899,6.283,3560
NL,AO,2407,13708,5221,49758.44955,14492445,15195,N/A,78.85819955,0.442847639,6849.709244,27.647,2328
NL,AR,1436,17872,3656,41364.14659,27605862,10873,N/A,18.90237204,0.185671866,11456.00739,203.264,974
NL,AT,21214,4020,7054,1523.04978,8455783,18965,N/A,5.26169232,0.034365475,933.9072012,1938.143,186
NL,AU,10661,6192,11442,4347.82326,8031457,19273,N/A,6.65223006,0.022204637,16642.50795,473.511,578
NL,AW,689851,462,4272,N/A,17226536,13917,N/A,3.97272109,N/A,7889.498774,52.78,1823
NL,AZ,2677,13002,853,48308.2545,7309532,19889,N/A,14.19727891,0.173726439,3630.42403,6.283,3560
NL,BA,16004,4874,905,46975.91522,14031850,15389,N/A,28.3052584,0.183773577,1374.098651,46.496,1923
NL,BB,5174,9206,92,35302.90275,17045825,14013,N/A,11.43650052,N/A,7137.343401,6.218,3602
NL,BD,409,29472,1518,51349.74582,145713311,2219,N/A,N/A,0.344485313,7644.548811,16.337,2739
NL,BE,107291,1358,59147,5556.77295,5848795,21471,N/A,5.51759809,0.040278852,172.8715578,6273.714,60
NL,BF,1168,19716,408,52227.93542,2988528,25103,N/A,77.321072,0.424754619,4488.300717,11.31,3053
NL,BG,38318,2656,23456,43624.5376,10357089,17235,N/A,29.78717753,0.132761359,1743.447138,63.117,1675
NL,BH,2742,12828,144,29057.03953,15691678,14693,N/A,2.68085684,0.139139831,4774.190518,18.85,2635
NL,BI,3479,11248,2346,52776.34417,5802270,21519,N/A,90.53653038,0.413463801,6607.14358,1.254,5303
NL,BJ,1122,20124,308,51807.26675,5531699,21813,N/A,79.07826658,0.406088263,5114.058524,11.31,3053
NL,BN,2227,14280,651,21419.76742,16899565,14063,N/A,1.66941273,N/A,10907.06642,2.485,4561
NL,BO,743,24054,942,49499.50606,5819750,21499,N/A,49.36500284,N/A,10353.56977,3.728,4154
NL,BR,1576,17058,18714,44046.86196,193716677,1693,N/A,25.72599439,0.257314861,9801.629721,702.971,429
NL,BS,3753,10828,63,20830.22462,16943368,14051,N/A,8.19727891,N/A,7313.17461,55.293,1778
NL,BT,1693,16438,328,49804.86508,16569758,14193,N/A,N/A,N/A,7283.767241,1.243,5527
NL,BW,1156,19834,257,44768.49485,15029153,14995,N/A,51.78348427,0.390522092,8813.342496,3.731,4119
NL,BY,4099,10324,368,46718.02096,7865994,19413,N/A,18.7608335,N/A,1511.53492,13.189,2930
NL,BZ,1448,17812,N/A,48163.36205,16942497,14053,N/A,46.11465311,N/A,8746.165236,2.485,4561
NL,CA,7222,7678,10702,6734.92484,20256412,12797,N/A,0.495907,0.002948642,5982.629414,592.743,500
NL,CD,1612,16866,5309,52491.03179,69457717,4867,N/A,84.57737399,0.438509852,N/A,6.213,3610
NL,CF,2166,14476,68,52572.1426,12587665,15907,N/A,88.85802397,N/A,5481.116233,31.067,2242
NL,CG,1478,17634,1016,50824.24173,11952342,16191,N/A,84.54727891,0.385203063,6366.902702,2.485,4561
NL,CH,25486,3534,7515,29770.01195,8758018,18671,N/A,3.51113124,0.036930978,627.43692,3287.76,117
NL,CI,1212,19358,1281,50745.48326,8383694,19025,N/A,49.35735806,0.433070242,5147.398269,3.728,4154
NL,CL,1649,16686,3599,37123.30197,1619188,27415,N/A,10.86979198,0.137773454,12015.89443,132.522,1221
NL,CM,1703,16380,1995,51513.60494,8543530,18875,N/A,69.99430694,0.409717917,5427.403262,11.184,3084
NL,CO,1562,17132,15455,46329.51089,33006593,9535,N/A,30.93739859,0.204384744,8918.994041,32.515,2193
NL,CR,2952,12298,846,40935.96179,12285289,16067,N/A,21.61561429,0.199779808,9060.454191,29.824,2266
NL,CV,105752,1370,12583,49430.76872,16782915,14121,N/A,36.03513256,N/A,4858.698545,6.213,3610
NL,CW,1402196,304,502,33474.20356,17175312,13953,N/A,25.07006266,N/A,N/A,N/A,N/A
NL,CY,15980,4880,700,24358.38949,16134275,14437,N/A,12.45408994,0.048421562,2946.277917,178.923,1049
NL,CZ,7295,7640,926,30001.14708,6663141,20555,N/A,14.47810606,0.038521886,708.7928415,651.766,459
NL,DE,24032,3652,131877,5409.09277,65799949,5193,N/A,8.80312521,0.039265811,577.3156406,11282.084,22
NL,DJ,7586,7464,108,49906.20699,16359290,14319,N/A,37.51586966,N/A,5672.688876,2.487,4532
NL,DK,17338,4588,3830,8342.5968,11514297,16401,N/A,3.90208325,0.032206774,622.3903374,1530.203,227
NL,DO,4965,9396,9383,44997.46577,6593892,20633,N/A,25.62603358,0.296158314,7356.234035,41.009,2011
NL,DZ,861,22524,4211,48933.38115,25720204,11345,N/A,45.50622376,0.271044671,1731.764742,32.31,2205
NL,EC,1180,19612,2530,46752.16081,40812,30977,N/A,N/A,0.206819057,9580.475986,69.59,1615
NL,EE,11760,5822,1098,29789.62863,16006260,14521,N/A,5.09482204,0.028913319,1457.716413,50.599,1857
NL,EG,1804,15922,14126,50498.96396,83055223,4143,N/A,48.24707466,0.310526252,3281.306441,232.008,915
NL,ES,11592,5864,28082,22710.41708,29743931,10371,N/A,8.59503321,0.066882193,1479.978104,3618.444,110
NL,ET,7517,7496,13436,52276.5724,94745880,3637,N/A,74.57922746,0.418938011,5705.995789,19.883,2599
NL,FI,11375,5936,3331,3026.80515,11812536,16235,N/A,5.72834984,0.011445403,1504.112897,541.133,526
NL,FJ,1627,16800,70,46781.12825,16442897,14265,N/A,43.2309059,N/A,16168.50794,1.244,5357
NL,FR,8396,7060,27807,11417.00547,49727037,6839,N/A,12.69481919,0.047078311,427.5166913,7152.524,50
NL,GA,1132,20028,104,45091.46839,15160271,14947,N/A,42.87715876,0.34665072,5793.758769,2.485,4561
NL,GB,14330,5232,53007,10004.86839,49501555,6883,N/A,2.77272842,0.026056349,359.9775372,12184.715,20
NL,GD,4741,9626,48,42562.18905,17220847,13923,N/A,34.12554355,0.261843681,7368.868675,2.485,4561
NL,GE,3536,11178,358,48325.30843,13612468,15569,N/A,33.49177431,0.193980873,3198.787677,16.155,2756
NL,GF,25482,3536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,GH,6225,8294,14966,50845.78405,13085006,15749,N/A,55.31312629,0.359548509,5225.338925,74.561,1564
NL,GM,21931,3928,718,52335.58384,14985144,15009,N/A,73.36082447,0.399745732,4729.334652,14.912,2826
NL,GN,7374,7592,2653,52064.78672,4561604,23089,N/A,81.79725814,0.433955997,5114.127401,4.971,3842
NL,GP,8231,7128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,GQ,2183,14422,51,42903.9004,15976864,14543,N/A,66.95727895,N/A,5416.051944,4.971,3842
NL,GR,23289,3742,15987,32723.7912,6616528,20607,N/A,23.30430826,0.108232736,2160.886112,684.255,440
NL,GT,674,24944,817,48575.20385,728824,29063,N/A,52.49422983,0.346267372,9085.424989,14.912,2826
NL,GU,1569,17092,N/A,17335.53407,17165556,13955,N/A,12.69181335,N/A,N/A,17.398,2697
NL,GW,5027,9340,262,52270.12629,15411928,14823,N/A,89.26676976,N/A,4863.01074,N/A,N/A
NL,GY,7620,7444,2437,48069.09402,16550084,14203,N/A,55.87144212,0.308695555,7606.2927,2.485,4561
NL,HK,4036,10428,N/A,4505.20888,9825450,17669,N/A,3.78133426,0.01867944,9281.967903,1274.976,261
NL,HN,616,25798,520,50542.31946,7586733,19659,N/A,61.06091527,0.322732657,8915.272825,3.728,4154
NL,HR,11163,6004,455,38127.90483,13265350,15675,N/A,26.10108687,0.07367295,1084.238475,154.579,1129
NL,HT,735,24162,1518,52179.75419,6069773,21255,N/A,80.87117533,0.358250618,7525.159102,N/A,N/A
NL,HU,18135,4468,15002,36897.32345,7562901,19673,N/A,16.44673179,0.097974002,1144.827795,222.302,927
NL,ID,1182,19590,132117,49154.24979,253292718,915,N/A,60.86147266,0.265081346,11350.99594,194.306,1002
NL,IE,18164,4464,5831,25573.13175,12391406,16023,N/A,9.08327185,0.010636747,756.0179278,2011.865,181
NL,IM,10878,6108,N/A,N/A,17248266,13897,N/A,N/A,N/A,N/A,N/A,N/A
NL,IN,655,25204,28912,51042.23321,1349084904,241,N/A,61.19727891,0.318242788,6357.460005,1136.99,295
NL,IS,28061,3312,518,19920.60802,16971537,14043,N/A,5.05792228,0.059607506,2020.740649,50.736,1855
NL,IT,11287,5966,29552,18528.01105,42964546,7845,N/A,30.11993191,0.050158203,1296.478633,3885.368,102
NL,JE,14620,5150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,JM,5041,9322,1050,47693.85935,14384571,15251,N/A,38.12521186,0.263766646,7877.729131,42.251,1996
NL,JO,2787,12714,1161,48806.30743,7231156,19965,N/A,26.40696448,0.256108403,3372.982999,32.31,2205
NL,JP,1649,16686,6429,13888.67265,108932081,2949,N/A,1.47073167,0.037670612,9294.660843,1331.291,255
NL,KE,2633,13104,3327,51340.10941,35241123,9099,N/A,75.3701787,0.260852516,6667.779214,72.076,1594
NL,KG,805,23200,90,51739.95605,10875950,16869,N/A,54.99824115,0.209492385,5118.966715,1.243,5527
NL,KH,549,26926,807,51535.9695,846308,28803,N/A,60.29700037,0.31235373,9657.618336,7.3,3460
NL,KI,805,23200,N/A,51349.83992,17215244,13931,N/A,78.61546073,0.332323104,13939.67875,N/A,N/A
NL,KM,290,31726,N/A,51632.1409,16481964,14247,N/A,84.71910862,0.402088463,8006.63429,N/A,N/A
NL,KR,1280,18868,7587,19707.83106,34376248,9233,N/A,1.87214297,0.031506479,8565.151339,871.797,358
NL,KW,2080,14742,1411,19053.71429,13125767,15727,N/A,4.80271042,0.238778353,4341.137241,38.523,2067
NL,KY,10530,6248,N/A,32429.1908,17267902,13883,N/A,12.12958566,N/A,8072.638017,176.461,1057
NL,KZ,984,21268,323,43235.49481,1181080,28175,N/A,16.77053068,0.025978207,4417.638325,114.327,1307
NL,LA,460,28512,224,50505.60968,10163395,17367,N/A,67.68684383,0.346223175,8943.311709,4.971,3842
NL,LB,7602,7456,3894,45023.29294,10477137,17159,N/A,15.01650402,0.278402626,3182.818646,34.795,2149
NL,LC,5737,8640,67,41690.2072,17150060,13965,N/A,42.38203413,0.214451849,7147.983153,N/A,N/A
NL,LK,1977,15144,10965,48967.52909,4470150,23223,N/A,59.08393101,0.20966804,8380.37964,39.766,2039
NL,LR,5438,8940,1934,52370.77403,12395476,16021,N/A,85.21279919,0.485468358,5313.622505,52.193,1829
NL,LS,320,31144,154,51826.21245,15207582,14927,N/A,63.40947558,0.404546082,9343.165062,1.244,5357
NL,LT,21361,4008,5307,33967.47884,14546006,15167,N/A,15.5820224,0.076343357,1369.419012,53.536,1806
NL,LU,44430,2408,1335,63606.16489,16712954,14143,N/A,4.16568141,0.11067003,318.0507103,1990.838,183
NL,LV,30370,3126,3837,35242.8159,15420061,14819,N/A,13.08320191,0.064685166,1331.232874,25.86,2385
NL,LY,1519,17380,971,45170.97396,10555398,17093,N/A,71.43835829,N/A,2279.260072,17.398,2697
NL,MA,6303,8238,180226,49825.89558,19138919,13131,N/A,31.4350669,0.310497612,2241.821223,90.173,1440
NL,MD,11301,5960,185,48814.09665,14675213,15097,N/A,17.07275902,0.221277654,1812.039571,1.243,5527
NL,ME,11964,5776,N/A,44198.00348,16710713,14149,N/A,21.92494637,0.180216372,N/A,5.556,3699
NL,MG,599,26076,206,52520.59488,9636457,17841,N/A,N/A,0.417545915,8922.746183,3.728,4154
NL,MK,17037,4650,172,46985.15361,15249391,14905,N/A,18.68045473,0.267646551,1693.356349,N/A,N/A
NL,ML,1195,19486,190,52147.98605,2325181,26143,N/A,80.47663795,0.481533408,4560.226142,16.155,2756
NL,MM,264,32220,1181,51629.91859,36712570,8839,N/A,69.57619696,0.331206083,8622.467741,9.941,3169
NL,MN,1504,17468,550,48913.10901,14107683,15367,N/A,69.48301374,0.185729325,6652.8973,8.699,3285
NL,MO,2504,13440,N/A,34160.4397,16692405,14163,N/A,10.02318984,0.039750457,9246.352494,1.372,4950
NL,MQ,4498,9882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,MR,1100,20294,327,51447.21974,12807154,15831,N/A,72.39631525,0.432447106,4215.052526,1.244,5357
NL,MT,29732,3162,379,22914.63004,16830197,14099,N/A,12.18536783,0.094548046,1980.091883,60.172,1712
NL,MU,3369,11456,385,41839.86884,16067139,14491,N/A,37.79403861,0.179768681,9527.338325,7.456,3431
NL,MV,2309,14024,N/A,42717.4806,16801897,14115,N/A,30.01161303,N/A,8198.50702,28.903,2300
NL,MW,1429,17926,320,52666.83722,1295897,27939,N/A,79.41511452,0.391976893,7879.956285,2.487,4532
NL,MX,817,23038,4577,43374.65254,110242679,2901,N/A,29.34502982,0.191381514,9220.715615,274.988,819
NL,MY,1221,19300,3929,41674.86321,14616927,15127,N/A,13.0567999,0.170459926,10191.94659,268.071,831
NL,MZ,1039,20788,692,52549.13899,13033186,15761,N/A,72.42327861,0.447571576,9114.992549,2.487,4532
NL,NC,1875,15584,N/A,N/A,17045050,14015,N/A,11.19143811,N/A,16317.33876,2.487,4532
NL,NE,1792,15960,278,52476.56922,5977865,21355,N/A,82.97296735,0.485009134,4323.503842,2.487,4532
NL,NG,1634,16766,7583,51015.3665,183630749,1813,N/A,85.72783959,0.448285431,5105.531802,106.249,1348
NL,NI,979,21312,549,51027.54918,10787348,16915,N/A,65.3342389,0.295657575,9025.97907,13.67,2894
NL,NL,3470648,210,N/A,0,0,31153,N/A,0,0,0.000134259,N/A,N/A
NL,NO,17322,4590,2888,28686.36936,11984954,16181,N/A,3.16032239,0.034503758,915.2982834,951.444,338
NL,NP,1092,20364,1925,52009.44456,11275860,16589,N/A,71.79376848,0.304846197,6976.001959,11.184,3084
NL,NZ,12476,5634,4145,10098.16563,12415850,16005,N/A,2.38618584,0.031824589,18849.3416,200.979,981
NL,OM,1878,15570,709,36633.20819,12357864,16033,N/A,13.01164318,0.191851258,5514.066841,13.67,2894
NL,PA,1852,15678,343,37455.52253,13086411,15747,N/A,33.24664801,0.28909421,8841.153281,139.181,1191
NL,PE,1054,20684,4349,46106.86036,15177603,14939,N/A,42.74686673,0.208423316,10532.64646,47.222,1913
NL,PF,1978,15136,N/A,N/A,17053563,14007,N/A,20.4933836,N/A,15548.02546,1.244,5357
NL,PG,727,24228,140,50327.71097,8556741,18863,N/A,81.98808232,0.378266543,14161.78716,9.941,3169
NL,PH,1519,17380,13872,49796.00389,90783765,3793,N/A,33.14251858,0.254023015,10389.55104,200.509,983
NL,PK,962,21492,13132,51565.79054,199232468,1567,N/A,76.09213305,0.403735012,5686.326697,43.494,1973
NL,PL,42455,2480,126133,37587.45193,20638024,12697,N/A,17.21191296,0.0428164,1092.574762,787.535,387
NL,PR,1410,18050,N/A,21426.20274,14139156,15351,N/A,24.45650577,N/A,7113.344017,N/A,N/A
NL,PS,2337,13940,N/A,49849.22957,12647544,15881,N/A,27.99727891,0.231309593,N/A,N/A,N/A
NL,PT,21892,3934,18401,29586.52435,7063433,20097,N/A,19.40606496,0.019598424,1860.299445,357.913,691
NL,PY,788,23438,223,47242.42059,10288214,17277,N/A,32.12152269,0.275532603,10538.25605,2.485,4561
NL,QA,3778,10778,196,15745.68823,14500783,15193,N/A,4.19157026,0.168213069,4913.055555,43.494,1973
NL,RE,1701,16400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,RO,25292,3550,19290,40639.49972,2023694,26661,N/A,29.44999673,0.208628476,N/A,176.717,1055
NL,RS,11152,6014,176,45801.90422,10387875,17213,N/A,22.86644338,0.043553114,N/A,N/A,N/A
NL,RW,3752,10834,1196,52265.47807,4705900,22869,N/A,71.42964629,0.426126569,6480.006495,2.485,4561
NL,SA,2123,14616,2509,29709.13275,16935678,14059,N/A,0.9783207,0.222285569,4665.298001,118.2,1292
NL,SB,809,23144,N/A,50910.40551,16663027,14167,N/A,81.27304985,0.372178882,14741.2949,N/A,N/A
NL,SC,5664,8712,92,36657.27133,17235225,13909,N/A,34.42746767,0.172481418,7913.712324,3.728,4154
NL,SE,18667,4380,5037,1540.96418,7047397,20117,N/A,0.19101194,0.000528633,1127.87182,1197.432,278
NL,SG,6247,8276,3924,13140.68319,11629281,16329,N/A,8.74501102,0.084045053,10500.34027,1272.425,263
NL,SI,14254,5248,320,26993.55411,15244904,14911,N/A,14.31185255,0.014350295,985.5934369,64.773,1659
NL,SK,10177,6364,835,33619.98,11878777,16207,N/A,11.57161139,0.122988462,986.5620992,176.566,1056
NL,SL,14823,5104,4161,52514.10503,9519635,17973,N/A,79.96034848,0.44975239,5147.398144,7.462,3416
NL,SN,2091,14702,1098,51582.5052,1036486,28453,N/A,63.55415524,0.381975263,4636.744576,49.707,1876
NL,SR,543534,534,191986,47044.37314,16751478,14135,N/A,44.25210494,N/A,7499.876196,89.473,1447
NL,ST,5536,8844,167,51046.95923,17117794,13977,N/A,63.26604971,N/A,5801.292192,N/A,N/A
NL,SV,601,26036,437,48980.43676,10879297,16867,N/A,59.37655001,0.258052885,9080.618543,17.398,2697
NL,SZ,1060,20616,N/A,48902.1221,16184720,14413,N/A,62.89727891,0.433497697,9113.661307,3.728,4154
NL,TD,2475,13528,95,52321.94633,1385974,27805,N/A,86.69728079,0.504009604,4558.494282,1.244,5357
NL,TG,2070,14792,1228,52369.14057,9250484,18251,N/A,80.83705394,0.382245839,5145.633601,4.974,3823
NL,TH,1333,18502,15182,45752.62059,52292732,6427,N/A,40.30534957,0.186177194,9176.560417,483.115,569
NL,TJ,1432,17902,69,52221.47468,8011832,19301,N/A,71.23727891,0.260912299,5032.886734,3.731,4119
NL,TL,1955,15228,N/A,51810.99353,16039731,14503,N/A,65.70454718,0.349986702,N/A,N/A,N/A
NL,TN,3126,11944,4872,49609.30712,5638131,21703,N/A,37.69712385,0.293429077,1774.7776,60.892,1706
NL,TO,597,26118,N/A,48684.08065,17228356,13915,N/A,51.94855127,0.285004437,16545.78612,N/A,N/A
NL,TR,9568,6576,204356,43677.91986,66096765,5165,N/A,28.51266123,0.177728712,2207.719056,1066.596,313
NL,TT,6860,7850,591,35918.18312,15937877,14561,N/A,15.87122598,0.200711787,7480.795897,29.824,2266
NL,TW,1429,17926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9448.387837,432.825,615
NL,TZ,1454,17770,1555,51987.1016,40672613,8269,N/A,77.19727948,0.416777521,7344.152202,109.356,1334
NL,UA,3076,12036,1872,49951.27881,27052305,10999,N/A,34.30779946,0.160660088,1780.046594,89.011,1449
NL,UG,8749,6896,1894,52280.99845,26936744,11023,N/A,69.490748,0.420912802,6331.490277,11.184,3084
NL,US,3843,10682,30259,9791.92403,310906673,593,N/A,5.92238974,0.089355349,5860.550644,12276.141,19
NL,UY,1852,15678,703,35770.1261,13871116,15467,N/A,22.87492451,0.200670838,11361.1529,9.418,3215
NL,UZ,966,21430,210,51519.01335,16247800,14369,N/A,44.49728006,N/A,4875.474338,6.213,3610
NL,VC,5019,9350,68,45686.69525,17222261,13921,N/A,N/A,0.267174005,7236.100191,N/A,N/A
NL,VN,567,26636,14549,50481.49926,79129256,4479,N/A,35.05727891,0.115799248,8883.734085,64.2,1664
NL,VU,913,21988,N/A,49952.39405,17032968,14019,N/A,67.47749107,0.358288199,15903.57144,1.244,5357
NL,WS,524,27362,26,48864.68818,17135753,13969,N/A,59.58633959,0.280644357,15571.90113,N/A,N/A
NL,XK,8457,7026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,YT,716,24338,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NL,ZA,2494,13470,14889,46674.06801,41225420,8189,N/A,37.02988444,0.38048926,8973.499976,770.264,398
NL,ZM,1396,18132,1046,51491.76173,528180,29505,N/A,65.34469981,0.411863029,7869.756709,9.941,3169
NL,ZW,2484,13496,1499,51364.35563,2687382,25577,N/A,66.14179122,0.341797024,8202.858073,9.941,3169
NL,NA,3627,11016,278,47552.66737,14838320,15057,N/A,56.35987244,0.357960522,8414.262801,23.611,2451
NO,AE,5732,8644,437,37895.10922,4422633,23285,N/A,1.53767876,0.092533588,5170.078736,N/A,N/A
NO,AG,2660,13032,N/A,65007.48476,5250778,22105,N/A,N/A,0.190317869,7397.643999,N/A,N/A
NO,AL,9364,6658,1045,76450.08539,2493705,25887,N/A,24.5105608,0.139868557,2158.413335,N/A,N/A
NO,AM,1582,17014,327,77513.97529,2390165,26037,N/A,31.61271697,0.186808884,3196.746426,N/A,N/A
NO,AO,1123,20116,522,78444.81891,26477399,11161,N/A,82.01852194,0.408343881,7647.873807,N/A,N/A
NO,AR,968,21420,1168,70050.51595,39590816,8413,N/A,22.06269443,0.151168108,12259.24351,29.1,2296
NO,AT,14258,5246,1709,30209.41914,3529171,24457,N/A,8.42201471,0.000138283,1350.432699,63.114,1676
