user_loc	fr_loc	scaled_sci
ML	IE	641
ML	IM	192
ML	IN	555
ML	IS	586
ML	IT	9598
ML	JE	236
ML	JM	9116
ML	JO	3002
ML	JP	377
ML	KE	44845
ML	KG	708
ML	KH	1978
ML	KI	1516
ML	KM	15619
ML	KR	694
ML	KW	12802
ML	KY	1725
ML	KZ	566
ML	LA	382
ML	LB	5319
ML	LC	3684
ML	LK	2081
ML	LR	125471
ML	LS	32185
ML	LT	769
ML	LU	5370
ML	LV	608
ML	LY	26009
ML	MA	19779
ML	MD	749
ML	ME	887
ML	MG	30063
ML	MK	2245
ML	ML	18843739
ML	MM	293
ML	MN	478
ML	MO	349
ML	MQ	4928
ML	MR	435566
ML	MT	38302
ML	MU	3236
ML	MV	1468
ML	MW	14017
ML	MX	596
ML	MY	577
ML	MZ	39916
ML	NC	2548
ML	NE	513951
ML	NG	17418
ML	NI	1378
ML	NL	1195
ML	NO	791
ML	NP	1018
ML	NZ	367
ML	OM	3428
ML	PA	1181
ML	PE	594
ML	PF	2212
ML	PG	7238
ML	PH	774
ML	PK	1884
ML	PL	341
ML	PR	521
ML	PS	1746
ML	PT	1614
ML	PY	1456
ML	QA	4139
ML	RE	3847
ML	RO	947
ML	RS	875
ML	RW	26030
ML	SA	5969
ML	SB	3389
ML	SC	4707
ML	SE	1034
ML	SG	453
ML	SI	561
ML	SK	398
ML	SL	140089
ML	SN	364539
ML	SR	6872
ML	ST	24592
ML	SV	1681
ML	SZ	28408
ML	TD	172693
ML	TG	281781
ML	TH	289
ML	TJ	1300
ML	TL	1721
ML	TN	13408
ML	TO	1158
ML	TR	1662
ML	TT	2507
ML	TW	120
ML	TZ	74341
ML	UA	686
ML	UG	41439
ML	US	1874
ML	UY	696
ML	UZ	762
ML	VC	4506
ML	VN	220
ML	VU	2159
ML	WS	1056
ML	XK	1540
ML	YT	11997
ML	ZA	15282
ML	ZM	31253
ML	ZW	10307
ML	NA	29622
MM	AE	1469
MM	AG	121
MM	AL	150
MM	AM	67
MM	AO	288
MM	AR	109
MM	AT	131
MM	AU	2378
MM	AW	129
MM	AZ	153
MM	BA	76
MM	BB	121
MM	BD	1559
MM	BE	128
MM	BF	380
MM	BG	103
MM	BH	1001
MM	BI	290
MM	BJ	329
MM	BN	2949
MM	BO	222
MM	BR	102
MM	BS	127
MM	BT	2136
MM	BW	212
MM	BY	148
MM	BZ	202
MM	CA	326
MM	CD	221
MM	CF	195
MM	CG	241
MM	CH	311
MM	CI	263
MM	CL	97
MM	CM	258
MM	CO	160
MM	CR	162
MM	CV	93
MM	CW	71
MM	CY	299
MM	CZ	107
MM	DE	200
MM	DJ	390
MM	DK	586
MM	DO	203
MM	DZ	298
MM	EC	167
MM	EE	69
MM	EG	272
MM	ES	109
MM	ET	494
MM	FI	323
MM	FJ	254
MM	FR	106
MM	GA	220
MM	GB	361
MM	GD	201
MM	GE	161
MM	GF	102
MM	GH	518
MM	GM	390
MM	GN	268
MM	GP	59
MM	GQ	243
MM	GR	115
MM	GT	145
MM	GU	343
MM	GW	235
MM	GY	214
MM	HK	1535
MM	HN	201
MM	HR	112
MM	HT	197
MM	HU	110
MM	ID	904
MM	IE	174
MM	IM	236
MM	IN	549
MM	IS	88
MM	IT	127
MM	JE	92
MM	JM	453
MM	JO	978
MM	JP	3861
MM	KE	459
MM	KG	157
MM	KH	7482
MM	KI	468
MM	KM	137
MM	KR	4464
MM	KW	666
MM	KY	320
MM	KZ	116
MM	LA	16055
MM	LB	232
MM	LC	187
MM	LK	971
MM	LR	531
MM	LS	219
MM	LT	83
MM	LU	138
MM	LV	94
MM	LY	217
MM	MA	361
MM	MD	65
MM	ME	129
MM	MG	394
MM	MK	161
MM	ML	293
MM	MM	1247442
MM	MN	463
MM	MO	22443
MM	MQ	50
MM	MR	372
MM	MT	261
MM	MU	311
MM	MV	1378
MM	MW	245
MM	MX	160
MM	MY	26450
MM	MZ	288
MM	NC	134
MM	NE	371
MM	NG	381
MM	NI	227
MM	NL	264
MM	NO	858
MM	NP	716
MM	NZ	1100
MM	OM	851
MM	PA	170
MM	PE	207
MM	PF	132
MM	PG	1268
MM	PH	1988
MM	PK	977
MM	PL	66
MM	PR	90
MM	PS	172
MM	PT	87
MM	PY	195
MM	QA	1652
MM	RE	84
MM	RO	115
MM	RS	139
MM	RW	428
MM	SA	1026
MM	SB	906
MM	SC	646
MM	SE	237
MM	SG	48892
MM	SI	91
MM	SK	62
MM	SL	569
MM	SN	216
MM	SR	235
MM	ST	167
MM	SV	162
MM	SZ	323
MM	TD	278
MM	TG	466
MM	TH	36189
MM	TJ	270
MM	TL	572
MM	TN	246
MM	TO	240
MM	TR	173
MM	TT	168
MM	TW	1366
MM	TZ	537
MM	UA	99
MM	UG	498
MM	US	772
MM	UY	111
MM	UZ	185
MM	VC	129
MM	VN	3829
MM	VU	226
MM	WS	228
MM	XK	132
MM	YT	88
MM	ZA	156
MM	ZM	319
MM	ZW	177
MM	NA	209
MN	AE	1156
MN	AG	438
MN	AL	1693
MN	AM	800
MN	AO	426
MN	AR	261
MN	AT	9167
MN	AU	10992
MN	AW	574
MN	AZ	1705
MN	BA	480
MN	BB	355
MN	BD	658
MN	BE	2764
MN	BF	379
MN	BG	1397
MN	BH	725
MN	BI	322
MN	BJ	4549
MN	BN	859
MN	BO	329
MN	BR	158
MN	BS	496
MN	BT	4849
MN	BW	391
MN	BY	2616
MN	BZ	600
MN	CA	1390
MN	CD	287
MN	CF	583
MN	CG	405
MN	CH	8699
MN	CI	400
MN	CL	243
MN	CM	398
MN	CO	261
MN	CR	311
MN	CV	280
MN	CW	269
MN	CY	2071
MN	CZ	23666
MN	DE	3565
MN	DJ	465
MN	DK	468
MN	DO	335
MN	DZ	737
MN	EC	306
MN	EE	1028
MN	EG	380
MN	ES	785
MN	ET	332
MN	FI	582
MN	FJ	1390
MN	FR	2359
MN	GA	328
MN	GB	1240
MN	GD	1758
MN	GE	958
MN	GF	1339
MN	GH	685
MN	GM	823
MN	GN	312
MN	GP	245
MN	GQ	689
MN	GR	504
MN	GT	180
MN	GU	20352
MN	GW	385
MN	GY	343
MN	HK	1414
MN	HN	252
MN	HR	594
MN	HT	258
MN	HU	9776
MN	ID	374
MN	IE	9445
MN	IM	163
MN	IN	312
MN	IS	993
MN	IT	751
MN	JE	819
MN	JM	384
MN	JO	367
MN	JP	16766
MN	KE	360
MN	KG	13791
MN	KH	600
MN	KI	679
MN	KM	310
MN	KR	78086
MN	KW	597
MN	KY	1514
MN	KZ	95126
MN	LA	2397
MN	LB	382
MN	LC	269
MN	LK	616
MN	LR	562
MN	LS	254
MN	LT	827
MN	LU	2292
MN	LV	1393
MN	LY	350
MN	MA	926
MN	MD	1007
MN	ME	1610
MN	MG	351
MN	MK	1223
MN	ML	478
MN	MM	463
MN	MN	26942303
MN	MO	3738
MN	MQ	198
MN	MR	326
MN	MT	1547
MN	MU	684
MN	MV	1019
MN	MW	236
MN	MX	244
MN	MY	883
MN	MZ	351
MN	NC	421
MN	NE	542
MN	NG	441
MN	NI	303
MN	NL	1504
MN	NO	1523
MN	NP	1288
MN	NZ	1395
MN	OM	652
MN	PA	320
MN	PE	324
MN	PF	476
MN	PG	602
MN	PH	816
MN	PK	965
MN	PL	1271
MN	PR	248
MN	PS	270
MN	PT	426
MN	PY	272
MN	QA	847
MN	RE	289
MN	RO	761
MN	RS	1128
MN	RW	479
MN	SA	461
MN	SB	577
MN	SC	3608
MN	SE	18073
MN	SG	4920
MN	SI	785
MN	SK	1058
MN	SL	682
MN	SN	290
MN	SR	361
MN	ST	339
MN	SV	281
MN	SZ	342
MN	TD	486
MN	TG	694
MN	TH	387
MN	TJ	8828
MN	TL	963
MN	TN	677
MN	TO	740
MN	TR	3988
MN	TT	317
MN	TW	2215
MN	TZ	494
MN	UA	1480
MN	UG	525
MN	US	2329
MN	UY	279
MN	UZ	7352
MN	VC	340
MN	VN	624
MN	VU	819
MN	WS	897
MN	XK	1119
MN	YT	275
MN	ZA	220
MN	ZM	442
MN	ZW	324
MN	NA	395
MO	AE	28986
MO	AG	1661
MO	AL	480
MO	AM	377
MO	AO	1449
MO	AR	405
MO	AT	2263
MO	AU	20667
MO	AW	3576
MO	AZ	395
MO	BA	402
MO	BB	1891
MO	BD	803
MO	BE	2469
MO	BF	261
MO	BG	945
MO	BH	18524
MO	BI	234
MO	BJ	629
MO	BN	34844
MO	BO	257
MO	BR	655
MO	BS	3092
MO	BT	12970
MO	BW	515
MO	BY	1586
MO	BZ	1330
MO	CA	14275
MO	CD	239
MO	CF	1262
MO	CG	414
MO	CH	5391
MO	CI	344
MO	CL	546
MO	CM	320
MO	CO	448
MO	CR	1907
MO	CV	59622
MO	CW	2459
MO	CY	12438
MO	CZ	1196
MO	DE	1788
MO	DJ	479
MO	DK	2193
MO	DO	352
MO	DZ	311
MO	EC	351
MO	EE	1215
MO	EG	342
MO	ES	2180
MO	ET	618
MO	FI	2006
MO	FJ	1250
MO	FR	1934
MO	GA	937
MO	GB	7163
MO	GD	1694
MO	GE	337
MO	GF	896
MO	GH	748
MO	GM	1031
MO	GN	342
MO	GP	580
MO	GQ	6149
MO	GR	1616
MO	GT	210
MO	GU	37206
MO	GW	24988
MO	GY	474
MO	HK	452736
MO	HN	215
MO	HR	1038
MO	HT	241
MO	HU	801
MO	ID	9322
MO	IE	4574
MO	IM	6338
MO	IN	1188
MO	IS	3574
MO	IT	2637
MO	JE	3711
MO	JM	737
MO	JO	1522
MO	JP	10729
MO	KE	435
MO	KG	501
MO	KH	3340
MO	KI	871
MO	KM	330
MO	KR	8948
MO	KW	20208
MO	KY	35030
MO	KZ	526
MO	LA	2725
MO	LB	2945
MO	LC	1281
MO	LK	1626
MO	LR	893
MO	LS	265
MO	LT	765
MO	LU	6284
MO	LV	1102
MO	LY	232
MO	MA	585
MO	MD	544
MO	ME	1233
MO	MG	765
MO	MK	961
MO	ML	349
MO	MM	22443
MO	MN	3738
MO	MO	49194948
MO	MQ	404
MO	MR	233
MO	MT	11385
MO	MU	4083
MO	MV	11530
MO	MW	192
MO	MX	284
MO	MY	33532
MO	MZ	2511
MO	NC	996
MO	NE	315
MO	NG	764
MO	NI	269
MO	NL	2504
MO	NO	3067
MO	NP	54815
MO	NZ	15142
MO	OM	8749
MO	PA	958
MO	PE	426
MO	PF	1540
MO	PG	2545
MO	PH	81490
MO	PK	1325
MO	PL	686
MO	PR	483
MO	PS	254
MO	PT	52569
MO	PY	462
MO	QA	32477
MO	RE	678
MO	RO	1261
MO	RS	771
MO	RW	275
MO	SA	12038
MO	SB	4737
MO	SC	18991
MO	SE	2186
MO	SG	73713
MO	SI	1792
MO	SK	954
MO	SL	625
MO	SN	496
MO	SR	2111
MO	ST	70346
MO	SV	406
MO	SZ	532
MO	TD	285
MO	TG	1560
MO	TH	6043
MO	TJ	388
MO	TL	24256
MO	TN	488
MO	TO	8002
MO	TR	519
MO	TT	1689
MO	TW	107628
MO	TZ	2315
MO	UA	710
MO	UG	824
MO	US	3461
MO	UY	499
MO	UZ	618
MO	VC	824
MO	VN	24563
MO	VU	1871
MO	WS	3386
MO	XK	334
MO	YT	203
MO	ZA	577
MO	ZM	608
MO	ZW	508
MO	NA	867
MQ	AE	1419
MQ	AG	282940
MQ	AL	535
MQ	AM	210
MQ	AO	2484
MQ	AR	856
MQ	AT	1694
MQ	AU	1752
MQ	AW	51978
MQ	AZ	225
MQ	BA	373
MQ	BB	109502
MQ	BD	182
MQ	BE	21456
MQ	BF	7577
MQ	BG	791
MQ	BH	527
MQ	BI	4878
MQ	BJ	21820
MQ	BN	229
MQ	BO	613
MQ	BR	2125
MQ	BS	42093
MQ	BT	161
MQ	BW	3422
MQ	BY	630
MQ	BZ	12121
MQ	CA	11835
MQ	CD	5582
MQ	CF	13086
MQ	CG	14387
MQ	CH	14581
MQ	CI	11425
MQ	CL	9801
MQ	CM	7914
MQ	CO	998
MQ	CR	1702
MQ	CV	6854
MQ	CW	82342
MQ	CY	1518
MQ	CZ	1008
MQ	DE	1966
MQ	DJ	5223
MQ	DK	1184
MQ	DO	56813
MQ	DZ	1030
MQ	EC	1047
MQ	EE	854
MQ	EG	286
MQ	ES	3520
MQ	ET	613
MQ	FI	1074
MQ	FJ	1893
MQ	FR	330584
MQ	GA	16666
MQ	GB	3728
MQ	GD	145160
MQ	GE	310
MQ	GF	6181674
MQ	GH	2759
MQ	GM	2899
MQ	GN	6242
MQ	GP	8444418
MQ	GQ	3507
MQ	GR	1722
MQ	GT	495
MQ	GU	493
MQ	GW	16018
MQ	GY	102140
MQ	HK	1030
MQ	HN	792
MQ	HR	938
MQ	HT	446999
MQ	HU	958
MQ	ID	257
MQ	IE	2464
MQ	IM	950
MQ	IN	119
MQ	IS	1565
MQ	IT	2521
MQ	JE	1401
MQ	JM	50271
MQ	JO	595
MQ	JP	460
MQ	KE	2256
MQ	KG	91
MQ	KH	223
MQ	KI	410
MQ	KM	8351
MQ	KR	254
MQ	KW	530
MQ	KY	19568
MQ	KZ	177
MQ	LA	414
MQ	LB	5332
MQ	LC	5718422
MQ	LK	359
MQ	LR	5075
MQ	LS	1049
MQ	LT	562
MQ	LU	26195
MQ	LV	1106
MQ	LY	218
MQ	MA	1707
MQ	MD	643
MQ	ME	1187
MQ	MG	19047
MQ	MK	485
MQ	ML	4928
MQ	MM	50
MQ	MN	198
MQ	MO	404
MQ	MQ	108188795
MQ	MR	2537
MQ	MT	4752
MQ	MU	53328
MQ	MV	1114
MQ	MW	848
MQ	MX	553
MQ	MY	273
MQ	MZ	1411
MQ	NC	161555
MQ	NE	3624
MQ	NG	1178
MQ	NI	754
MQ	NL	4498
MQ	NO	1611
MQ	NP	112
MQ	NZ	1704
MQ	OM	473
MQ	PA	2688
MQ	PE	667
MQ	PF	126935
MQ	PG	704
MQ	PH	305
MQ	PK	250
MQ	PL	729
MQ	PR	2699
MQ	PS	1779
MQ	PT	3474
MQ	PY	640
MQ	QA	850
MQ	RE	224788
MQ	RO	1739
MQ	RS	1455
MQ	RW	2178
MQ	SA	401
MQ	SB	779
MQ	SC	77375
MQ	SE	1296
MQ	SG	1007
MQ	SI	1106
MQ	SK	1039
MQ	SL	5634
MQ	SN	12058
MQ	SR	1125534
MQ	ST	3569
MQ	SV	704
MQ	SZ	1337
MQ	TD	5042
MQ	TG	12427
MQ	TH	291
MQ	TJ	172
MQ	TL	299
MQ	TN	2238
MQ	TO	911
MQ	TR	365
MQ	TT	42115
MQ	TW	282
MQ	TZ	1419
MQ	UA	548
MQ	UG	2068
MQ	US	3434
MQ	UY	1057
MQ	UZ	136
MQ	VC	188982
MQ	VN	137
MQ	VU	1482
MQ	WS	1121
MQ	XK	411
MQ	YT	92020
MQ	ZA	1143
MQ	ZM	2216
MQ	ZW	918
MQ	NA	9813
MR	AE	36654
MR	AG	2665
MR	AL	786
MR	AM	226
MR	AO	64936
MR	AR	550
MR	AT	590
MR	AU	317
MR	AW	653
MR	AZ	825
MR	BA	526
MR	BB	1870
MR	BD	2331
MR	BE	10529
MR	BF	61969
MR	BG	416
MR	BH	4387
MR	BI	17285
MR	BJ	49330
MR	BN	677
MR	BO	780
MR	BR	958
MR	BS	2108
MR	BT	487
MR	BW	13251
MR	BY	838
MR	BZ	1308
MR	CA	3159
MR	CD	26660
MR	CF	319230
MR	CG	331857
MR	CH	2079
MR	CI	166939
MR	CL	515
MR	CM	36904
MR	CO	882
MR	CR	699
MR	CV	12720
MR	CW	941
MR	CY	1654
MR	CZ	201
MR	DE	2086
MR	DJ	35759
MR	DK	458
MR	DO	2996
MR	DZ	34766
MR	EC	787
MR	EE	235
MR	EG	12180
MR	ES	10081
MR	ET	3405
MR	FI	763
MR	FJ	637
MR	FR	20833
MR	GA	222952
MR	GB	811
MR	GD	2475
MR	GE	542
MR	GF	8012
MR	GH	16417
MR	GM	603008
MR	GN	378648
MR	GP	3213
MR	GQ	153680
MR	GR	936
MR	GT	690
MR	GU	405
MR	GW	396028
MR	GY	3736
MR	HK	288
MR	HN	1278
MR	HR	256
MR	HT	23515
MR	HU	302
MR	ID	886
MR	IE	446
MR	IM	164
MR	IN	625
MR	IS	2208
MR	IT	3159
MR	JE	176
MR	JM	6427
MR	JO	12892
MR	JP	267
MR	KE	15979
MR	KG	910
MR	KH	527
MR	KI	956
MR	KM	8900
MR	KR	243
MR	KW	8769
MR	KY	1466
MR	KZ	476
MR	LA	286
MR	LB	8780
MR	LC	2650
MR	LK	891
MR	LR	63680
MR	LS	14500
MR	LT	327
MR	LU	4129
MR	LV	411
MR	LY	22518
MR	MA	63255
MR	MD	415
MR	ME	667
MR	MG	14688
MR	MK	467
MR	ML	435566
MR	MM	372
MR	MN	326
MR	MO	233
MR	MQ	2537
MR	MR	59328908
MR	MT	5233
MR	MU	2135
MR	MV	1652
MR	MW	5703
MR	MX	561
MR	MY	1089
MR	MZ	18295
MR	NC	928
MR	NE	131092
MR	NG	6815
MR	NI	1374
MR	NL	1100
MR	NO	520
MR	NP	562
MR	NZ	192
MR	OM	6619
MR	PA	1032
MR	PE	644
MR	PF	781
MR	PG	3555
MR	PH	862
MR	PK	2685
MR	PL	230
MR	PR	337
MR	PS	11383
MR	PT	1715
MR	PY	1579
MR	QA	50099
MR	RE	1891
MR	RO	614
MR	RS	394
MR	RW	12550
MR	SA	20813
MR	SB	1824
MR	SC	4076
MR	SE	1210
MR	SG	386
MR	SI	281
MR	SK	254
MR	SL	110151
MR	SN	1176186
MR	SR	4281
MR	ST	19821
MR	SV	697
MR	SZ	12935
MR	TD	55174
MR	TG	58735
MR	TH	207
MR	TJ	1224
MR	TL	772
MR	TN	29341
MR	TO	1148
MR	TR	4245
MR	TT	1674
MR	TW	118
MR	TZ	20190
MR	UA	854
MR	UG	17374
MR	US	1927
MR	UY	489
MR	UZ	546
MR	VC	2708
MR	VN	216
MR	VU	903
MR	WS	924
MR	XK	588
MR	YT	7517
MR	ZA	7329
MR	ZM	21438
MR	ZW	4608
MR	NA	18689
MT	AE	39299
MT	AG	24423
MT	AL	113212
MT	AM	5451
MT	AO	1562
MT	AR	2774
MT	AT	30429
MT	AU	50735
MT	AW	12879
MT	AZ	3313
MT	BA	49224
MT	BB	6871
MT	BD	5926
MT	BE	32714
MT	BF	6468
MT	BG	70104
MT	BH	25241
MT	BI	1708
MT	BJ	4410
MT	BN	7565
MT	BO	719
MT	BR	2908
MT	BS	5361
MT	BT	1552
MT	BW	2839
MT	BY	8333
MT	BZ	1813
MT	CA	14505
MT	CD	1590
MT	CF	6614
MT	CG	5360
MT	CH	35834
MT	CI	13296
MT	CL	2684
MT	CM	6920
MT	CO	7661
MT	CR	3430
MT	CV	6687
MT	CW	15855
MT	CY	67977
MT	CZ	16142
MT	DE	22026
MT	DJ	20430
MT	DK	27269
MT	DO	1917
MT	DZ	1933
MT	EC	1434
MT	EE	43487
MT	EG	4508
MT	ES	21560
MT	ET	14790
MT	FI	35373
MT	FJ	1582
MT	FR	14869
MT	GA	8570
MT	GB	58813
MT	GD	5334
MT	GE	20960
MT	GF	4004
MT	GH	41669
MT	GM	291958
MT	GN	32967
MT	GP	4052
MT	GQ	16028
MT	GR	38835
MT	GT	990
MT	GU	7731
MT	GW	20097
MT	GY	3183
MT	HK	6540
MT	HN	908
MT	HR	23438
MT	HT	1403
MT	HU	47116
MT	ID	930
MT	IE	62199
MT	IM	140435
MT	IN	4599
MT	IS	45952
MT	IT	99966
MT	JE	95845
MT	JM	9930
MT	JO	4750
MT	JP	3758
MT	KE	7418
MT	KG	1569
MT	KH	656
MT	KI	1131
MT	KM	2053
MT	KR	2235
MT	KW	20238
MT	KY	49117
MT	KZ	2074
MT	LA	464
MT	LB	10917
MT	LC	7093
MT	LK	7049
MT	LR	15027
MT	LS	1242
MT	LT	35357
MT	LU	109273
MT	LV	64666
MT	LY	58427
MT	MA	4992
MT	MD	14315
MT	ME	82352
MT	MG	1760
MT	MK	407960
MT	ML	38302
MT	MM	261
MT	MN	1547
MT	MO	11385
MT	MQ	4752
MT	MR	5233
MT	MT	189295361
MT	MU	18879
MT	MV	17150
MT	MW	1495
MT	MX	997
MT	MY	2734
MT	MZ	1531
MT	NC	5464
MT	NE	11994
MT	NG	12423
MT	NI	785
MT	NL	29732
MT	NO	29850
MT	NP	47932
MT	NZ	16178
MT	OM	18649
MT	PA	4852
MT	PE	1801
MT	PF	4685
MT	PG	1278
MT	PH	18210
MT	PK	7441
MT	PL	13525
MT	PR	3822
MT	PS	4792
MT	PT	24791
MT	PY	1284
MT	QA	34470
MT	RE	3926
MT	RO	28562
MT	RS	276224
MT	RW	2180
MT	SA	14531
MT	SB	1394
MT	SC	66344
MT	SE	48514
MT	SG	9281
MT	SI	39862
MT	SK	18842
MT	SL	27129
MT	SN	13857
MT	SR	2847
MT	ST	2155
MT	SV	774
MT	SZ	1827
MT	TD	40767
MT	TG	7892
MT	TH	1934
MT	TJ	1091
MT	TL	687
MT	TN	13517
MT	TO	4530
MT	TR	7253
MT	TT	6153
MT	TW	2166
MT	TZ	2888
MT	UA	7746
MT	UG	7432
MT	US	5258
MT	UY	2851
MT	UZ	3647
MT	VC	6621
MT	VN	700
MT	VU	1471
MT	WS	1552
MT	XK	14192
MT	YT	1644
MT	ZA	4230
MT	ZM	2686
MT	ZW	4229
MT	NA	4394
MU	AE	18431
MU	AG	8413
MU	AL	1201
MU	AM	500
MU	AO	3046
MU	AR	627
MU	AT	2742
MU	AU	31783
MU	AW	4698
MU	AZ	911
MU	BA	1270
MU	BB	6478
MU	BD	40058
MU	BE	13633
MU	BF	4717
MU	BG	1152
MU	BH	19632
MU	BI	6106
MU	BJ	16509
MU	BN	9370
MU	BO	525
MU	BR	1089
MU	BS	12018
MU	BT	2965
MU	BW	11272
MU	BY	1453
MU	BZ	6139
MU	CA	17733
MU	CD	5350
MU	CF	6544
MU	CG	9486
MU	CH	23643
MU	CI	8232
MU	CL	551
MU	CM	10279
MU	CO	752
MU	CR	1172
MU	CV	2328
MU	CW	5194
MU	CY	5542
MU	CZ	1525
MU	DE	3643
MU	DJ	5534
MU	DK	1977
MU	DO	2520
MU	DZ	1685
MU	EC	625
MU	EE	2683
MU	EG	1012
MU	ES	1565
MU	ET	1268
MU	FI	1332
MU	FJ	124278
MU	FR	33355
MU	GA	9988
MU	GB	19327
MU	GD	11455
MU	GE	890
MU	GF	43557
MU	GH	4953
MU	GM	3530
MU	GN	3184
MU	GP	65218
MU	GQ	8152
MU	GR	1966
MU	GT	505
MU	GU	1656
MU	GW	1275
MU	GY	74886
MU	HK	2331
MU	HN	1419
MU	HR	1692
MU	HT	10277
MU	HU	1381
MU	ID	1243
MU	IE	29638
MU	IM	6147
MU	IN	4339
MU	IS	1576
MU	IT	8296
MU	JE	28680
MU	JM	9672
MU	JO	2187
MU	JP	788
MU	KE	5826
MU	KG	943
MU	KH	679
MU	KI	13740
MU	KM	280718
MU	KR	626
MU	KW	11615
MU	KY	35286
MU	KZ	513
MU	LA	403
MU	LB	3298
MU	LC	16770
MU	LK	12219
MU	LR	6395
MU	LS	4412
MU	LT	1033
MU	LU	71724
MU	LV	1481
MU	LY	1069
MU	MA	2163
MU	MD	721
MU	ME	3803
MU	MG	301780
MU	MK	1859
MU	ML	3236
MU	MM	311
MU	MN	684
MU	MO	4083
MU	MQ	53328
MU	MR	2135
MU	MT	18879
MU	MU	65381276
MU	MV	49739
MU	MW	2838
MU	MX	538
MU	MY	6572
MU	MZ	4876
MU	NC	22086
MU	NE	3358
MU	NG	3904
MU	NI	1061
MU	NL	3369
MU	NO	2218
MU	NP	4060
MU	NZ	8958
MU	OM	19683
MU	PA	1166
MU	PE	533
MU	PF	44430
MU	PG	4647
MU	PH	1792
MU	PK	3661
MU	PL	784
MU	PR	730
MU	PS	999
MU	PT	2771
MU	PY	1219
MU	QA	23265
MU	RE	764330
MU	RO	1653
MU	RS	1975
MU	RW	7648
MU	SA	10710
MU	SB	219621
MU	SC	3066775
MU	SE	2312
MU	SG	10337
MU	SI	2265
MU	SK	1242
MU	SL	4386
MU	SN	3542
MU	SR	45559
MU	ST	1729
MU	SV	668
MU	SZ	8025
MU	TD	3774
MU	TG	7486
MU	TH	571
MU	TJ	1235
MU	TL	889
MU	TN	2323
MU	TO	9132
MU	TR	721
MU	TT	27618
MU	TW	548
MU	TZ	4682
MU	UA	1141
MU	UG	6509
MU	US	1818
MU	UY	907
MU	UZ	905
MU	VC	13541
MU	VN	302
MU	VU	17594
MU	WS	13257
MU	XK	805
MU	YT	684856
MU	ZA	19376
MU	ZM	6836
MU	ZW	14596
MU	NA	8495
MV	AE	90715
MV	AG	10317
MV	AL	1067
MV	AM	1685
MV	AO	2021
MV	AR	656
MV	AT	3779
MV	AU	11517
MV	AW	2639
MV	AZ	2378
MV	BA	1386
MV	BB	5199
MV	BD	332096
MV	BE	1715
MV	BF	1116
MV	BG	1930
MV	BH	230995
MV	BI	1786
MV	BJ	2080
MV	BN	70409
MV	BO	632
MV	BR	924
MV	BS	4406
MV	BT	23577
MV	BW	3229
MV	BY	10056
MV	BZ	3082
MV	CA	3271
MV	CD	1582
MV	CF	3538
MV	CG	1745
MV	CH	8950
MV	CI	1633
MV	CL	535
MV	CM	1906
MV	CO	796
MV	CR	1380
MV	CV	4226
MV	CW	1774
MV	CY	17136
MV	CZ	3710
MV	DE	3252
MV	DJ	3876
MV	DK	3222
MV	DO	1893
MV	DZ	1562
MV	EC	735
MV	EE	2011
MV	EG	5442
MV	ES	2316
MV	ET	1832
MV	FI	2308
MV	FJ	6157
MV	FR	2103
MV	GA	1386
MV	GB	5359
MV	GD	6701
MV	GE	1687
MV	GF	1615
MV	GH	3320
MV	GM	4163
MV	GN	1542
MV	GP	1504
MV	GQ	2878
MV	GR	6979
MV	GT	666
MV	GU	3602
MV	GW	1436
MV	GY	6850
MV	HK	4429
MV	HN	1568
MV	HR	1768
MV	HT	1600
MV	HU	1234
MV	ID	4753
MV	IE	4470
MV	IM	4583
MV	IN	11359
MV	IS	3573
MV	IT	6951
MV	JE	5180
MV	JM	3308
MV	JO	5753
MV	JP	3436
MV	KE	6427
MV	KG	2758
MV	KH	2869
MV	KI	4254
MV	KM	1494
MV	KR	3047
MV	KW	98209
MV	KY	33570
MV	KZ	1897
MV	LA	1963
MV	LB	21047
MV	LC	11954
MV	LK	390643
MV	LR	5394
MV	LS	2174
MV	LT	1740
MV	LU	4048
MV	LV	2746
MV	LY	5584
MV	MA	2657
MV	MD	940
MV	ME	3298
MV	MG	4588
MV	MK	1771
MV	ML	1468
MV	MM	1378
MV	MN	1019
MV	MO	11530
MV	MQ	1114
MV	MR	1652
MV	MT	17150
MV	MU	49739
MV	MV	106802444
MV	MW	2089
MV	MX	688
MV	MY	49593
MV	MZ	2248
MV	NC	3000
MV	NE	1845
MV	NG	2783
MV	NI	1532
MV	NL	2309
MV	NO	1907
MV	NP	54976
MV	NZ	11254
MV	OM	246315
MV	PA	1086
MV	PE	745
MV	PF	7426
MV	PG	4362
MV	PH	7952
MV	PK	8182
MV	PL	837
MV	PR	798
MV	PS	2677
MV	PT	2948
MV	PY	1388
MV	QA	184870
MV	RE	1976
MV	RO	1465
MV	RS	2265
MV	RW	2657
MV	SA	118496
MV	SB	7030
MV	SC	283259
MV	SE	2278
MV	SG	55495
MV	SI	5506
MV	SK	1113
MV	SL	5628
MV	SN	1253
MV	SR	2048
MV	ST	1323
MV	SV	789
MV	SZ	3760
MV	TD	1921
MV	TG	1902
MV	TH	3255
MV	TJ	6676
MV	TL	3319
MV	TN	2006
MV	TO	3395
MV	TR	1698
MV	TT	4035
MV	TW	1498
MV	TZ	6059
MV	UA	2596
MV	UG	5394
MV	US	1330
MV	UY	702
MV	UZ	3011
MV	VC	26324
MV	VN	956
MV	VU	3439
